province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,25.627774193548383,8.937880184331796,9.146258064516124,1.365806451612903,5.568548387096773,6.008064516129032,25.627774193548383
广东省,34.731261034047925,25.992508106647453,29.872452711223254,6.325523329129889,16.044120428751576,12.598675914249684,32.198064312736435
云南省,37.89624936900553,30.230576939256235,30.067273262661995,7.743027090694965,6.729475853945811,9.14796819787986,36.89030918727914
Quang Ninh,38.6,34.47142857142857,29.99,10.57,3.775,9.25,38.6
广西壮族自治区,39.826523069679816,34.32660075329565,37.95277777777779,11.734661016949152,9.394479755178908,15.123587570621469,32.45529661016955
,46.96444444444444,16.0031746031746,12.705555555555556,2.455555555555556,4.534722222222222,4.055555555555555,45.778888888888886
Dien Bien,35.795,30.085714285714285,22.6,8.17,2.8000000000000003,5.5,35.795
香港特别行政区,22.7575,15.864285714285716,15.35,4.6850000000000005,19.4,4.75,22.7575
Cao Bang,46.35714285714286,46.35714285714286,36.59,17.2,4.7875,10.5,37.9
台湾省,31.999235668789805,19.15959963603276,16.054076433121015,4.686178343949043,21.55429936305733,2.8455414012738856,30.124872611464976
Shan,31.470357142857143,28.007142857142856,21.91,2.705,3.0562500000000004,5.875,29.3775
福建省,41.80192389853136,36.47783377837116,37.854710280373816,9.279999999999998,13.71859813084112,13.034579439252337,39.804009345794384
贵州省,45.02462449504218,38.00053020565552,44.56158740359894,8.967673521850887,8.89583868894601,8.87146529562982,34.3783740359897
湖南省,79.65383708467307,68.16705328433626,79.54226152197211,9.33664523043944,11.503349410503755,17.7548231511254,35.35630225080384
江西省,50.18131696428575,43.851402368012415,48.87224184782611,10.076576086956518,12.276800271739134,21.28804347826087,37.2321037137681
四川省,50.63503030505599,34.25527859482588,36.51062938699105,3.257234440804872,8.271116050538136,6.183902667290594,41.2212899703634
西藏自治区,54.527012612759336,19.67666017480522,14.777833935018055,0.9378225346760432,0.6101486794603884,3.6615048451453545,53.45130723921717
East Siang,42.635,38.68571428571428,29.07,3.23,4.1125,5.75,42.635
重庆市,59.67150793650801,53.72487599206352,55.67258333333338,11.467638888888892,20.613472222222224,12.450694444444444,29.32336111111111
浙江省,49.5992552910053,47.13002380952381,46.38483333333334,6.37253333333333,23.110472222222224,17.467777777777776,34.115459259259225
湖北省,77.91497539975403,67.64727859778601,76.6318634686347,7.639655596555968,13.453536285362857,11.57349323493235,40.536465764657656
Central,53.4,18.47142857142857,14.01,1.51,0.8375,4.5,53.4
安徽省,70.76223214285719,65.7782583487942,69.96315746753244,8.875438311688312,21.03833198051947,15.704545454545457,43.81583874458876
Mid-Western,53.14999999999999,9.314285714285717,7.01,1.1800000000000002,0.4499999999999999,3.875,53.14999999999999
江苏省,61.81388564949792,60.16858195659216,58.22266439909304,7.531564625850343,27.283956916099783,15.14172335600907,39.86560468631895
陕西省,66.44606682451983,54.85810181531169,64.9863259668508,5.367624309392266,15.367679558011082,7.9113259668508285,37.16753406998162
河南省,87.7074655172415,71.13835960591136,87.04386896551738,11.769227586206908,25.628448275862088,13.461724137931034,47.35168505747123
上海市,50.06424107142857,46.58080357142858,41.629583333333336,5.994166666666666,36.67447916666667,14.177083333333334,36.04749999999999
青海省,58.27089293525794,18.609185179977494,14.109493110236189,0.5281594488188928,0.8260088582677158,3.0848917322834644,57.959056211723386
甘肃省,64.07729211277666,27.277493117161253,39.80404710920777,1.9794325481798667,6.445224839400429,4.5218147751606,51.81235367594583
Uttarakhand,47.81,12.242857142857144,9.085,1.105,1.89375,3.875,47.81
Himachal Pradesh,61.73333333333333,8.585714285714285,6.41,1.16,0.8,4.0,61.73333333333333
山西省,74.74857814761216,64.13701674591687,72.42887843704771,11.86829232995658,25.26729377713457,13.09876989869754,39.920007235890026
山东省,91.48602583209146,76.39313391526505,90.74189269746655,11.815186289120724,32.32937779433681,17.730998509687034,52.62481371087927
宁夏回族自治区,81.95282672540382,42.59995280050346,81.68438325991191,9.204625550660792,26.200550660792945,7.259911894273127,42.24738619676946
河北省,94.75789136013682,84.16452095808373,80.31835928143705,6.988443113772462,19.534760479041925,7.87814371257485,41.71772055888224
