province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,17.83740322580645,4.92027649769585,6.304967741935482,0.864838709677419,4.259758064516129,3.5193548387096776,17.804709677419353
广东省,42.48824506095006,40.75420644928846,35.524810844892805,7.052698612862554,18.641046658259786,9.765762925598992,26.629606977721732
云南省,51.73310140781868,44.75513839811548,36.443739693757365,6.5531861012956485,4.856846289752649,8.49779151943463,49.49514625049073
Quang Ninh,30.23,13.314285714285717,12.88,1.44,1.5,4.75,30.23
广西壮族自治区,35.79082649538158,33.76408393866023,28.5297928436912,6.240988700564974,8.878448681732586,9.028719397363464,28.34537821720024
,48.234722222222224,23.680753968253967,18.566111111111116,2.8911111111111114,6.113888888888889,4.75,45.04148148148148
Dien Bien,66.4875,66.4875,53.28,4.16,5.65,10.25,60.40833333333333
香港特别行政区,32.6575,27.06428571428572,26.735,2.845,27.231250000000003,9.25,32.6575
Cao Bang,47.34285714285714,47.34285714285714,38.04,6.76,4.8,9.0,45.6
台湾省,36.90064376706096,25.17329390354869,20.45853503184713,4.706114649681529,18.89904458598725,4.656050955414012,35.77808917197453
Shan,57.19583333333334,45.81428571428572,35.315,4.385,2.43125,6.5,57.19583333333334
福建省,45.7716775700935,41.442807076101495,39.645392523364485,7.543775700934576,13.01247663551402,8.402803738317758,38.06765420560749
贵州省,47.95508859713546,47.676801781123714,39.28390745501286,12.93320051413883,9.7301735218509,9.258997429305913,34.93546272493574
湖南省,44.418702342673335,43.97410809983151,37.56184351554124,13.289217577706305,12.489308681672004,11.202840300107182,27.843660235798467
江西省,38.723608792701846,36.41823806288821,30.704252717391338,7.324347826086962,8.191236413043471,8.843410326086957,33.856324728260866
四川省,50.61532254829862,40.131126746440174,29.77895180159103,7.658455779129619,5.670016378100129,6.465605989705194,40.04511698642956
西藏自治区,47.87767136704581,11.253448603458072,8.541685350560554,0.5120311609348499,0.5287882386471591,3.249857495724872,47.79357685730576
East Siang,53.4,43.08571428571429,33.01,4.46,3.675,6.75,53.4
重庆市,54.56374503968252,54.56374503968252,41.60544444444447,16.852666666666668,12.460312499999992,10.099305555555556,30.594069444444443
浙江省,64.03368015873016,63.52641666666667,53.677744444444414,14.452999999999992,29.167888888888896,14.091666666666669,39.322255555555536
湖北省,77.27642110349667,77.27642110349667,56.21267527675278,24.475000000000016,20.75338253382532,12.71248462484625,28.287146371463688
Central,59.23333333333333,20.714285714285715,16.4,1.39,0.5375,4.5,59.23333333333333
安徽省,68.88389436456404,67.40524988404458,62.39187500000003,18.71403409090908,25.2624594155844,15.213474025974026,33.75307629870133
Mid-Western,46.63,5.121428571428572,3.995,0.42,0.4,2.75,46.63
江苏省,74.94178571428573,70.09506802721084,72.39815192743764,26.56151927437641,39.2447562358276,20.986961451247165,36.71704081632654
陕西省,56.08234609313333,54.92164561957375,46.31513259668509,13.033580110497246,15.28476519337016,8.464364640883979,29.608353591160203
河南省,103.23228866995072,103.20550246305416,74.07871034482766,32.66793793103447,36.83825862068969,24.33137931034483,25.281400000000016
上海市,94.5859375,94.5859375,62.799375000000005,24.110000000000003,53.04687500000001,18.96875,42.563125
青海省,48.16386533714529,29.45033370828643,20.375684055118118,1.159675196850395,0.88749589895013,3.29617782152231,41.31999781277339
甘肃省,109.49929928877324,103.10738624196992,57.696866014071546,2.964170235546038,2.3902034261241933,3.703961456102784,35.86177730192721
Uttarakhand,42.4825,6.6571428571428575,5.109999999999999,0.4,1.4812500000000002,2.375,42.4825
Himachal Pradesh,44.31,5.442857142857143,4.11,0.46,1.3250000000000002,2.75,44.31
山西省,57.35257959479016,55.27955602646265,49.475101302460224,18.24596237337193,18.981711287988407,11.78617945007236,30.23281476121564
山东省,83.2349590163934,81.81967213114753,75.50090163934416,34.4988748137109,36.62008196721308,19.567809239940388,34.318755588673625
宁夏回族自治区,47.35744808055384,43.98775959723096,37.43035242290749,9.0865859030837,9.646420704845816,5.672907488986784,34.19149779735683
河北省,97.31093498716842,93.35463216424289,84.18571514114618,19.774329341317355,27.648862275449115,17.250299401197605,34.82125149700597
新疆维吾尔自治区,88.52964732979443,77.20935448538407,44.18215794009905,1.1722679281502777,1.080282462635405,3.511997806115453,32.060643767996694
内蒙古自治区,59.013949404192,48.603024443168046,32.77088878859994,3.777105112004597,3.2842714914799878,4.705676814091518,35.2247558874211
天津市,89.92933962264154,82.33689353099729,80.33528301886797,16.091509433962262,41.6191037735849,26.45754716981132,30.44452830188679
辽宁省,44.02390925149042,29.872148929123423,36.68493817619785,5.30930448222566,7.232148377125195,7.073029366306028,35.53673879443587
北京市,70.85166666666667,60.80922619047619,62.89270833333334,4.46736111111111,17.641145833333322,7.371527777777778,33.971388888888896
Gorno-Badakhshan,42.10875,1.439285714285714,1.0725,0.2199999999999999,0.6124999999999999,3.375,42.10875
吉林省,42.12705059865508,35.66021814006896,30.295275545350165,6.751630309988519,10.889839265212403,8.510332950631458,32.39487370838117
Osh,38.945,0.8142857142857143,0.64,0.17,0.3125,3.5000000000000004,38.945
Naryn,40.025,1.4857142857142858,1.2166666666666666,0.4833333333333333,0.2041666666666666,3.5000000000000004,40.025
Issyk Kul,38.20916666666667,3.2547619047619047,2.4933333333333336,0.765,0.3083333333333333,3.5416666666666674,38.20916666666667
Almaty Region,35.22375,3.432142857142858,2.65,1.5224999999999995,0.696875,4.0625,35.22375
黑龙江省,39.165062082461766,21.09888234698699,16.93470949456779,4.2154605573925386,8.634901983939546,7.198157770429853,33.56710675484182
Dornod,38.20499999999999,4.79047619047619,3.61,0.67,0.4875,4.416666666666667,38.20499999999999
Primorsky Krai,30.99,9.385714285714286,7.66,2.57,2.2125,5.0,30.99
East Kazakhstan region,31.721666666666668,5.014285714285714,3.8666666666666663,1.7166666666666668,0.9416666666666668,4.0,31.721666666666668
Bayan Olgii,37.675,2.242857142857143,1.66,0.7,0.2249999999999999,3.5000000000000004,37.675
Zabaykalsky Krai,32.66833333333333,3.3095238095238098,2.81,1.4733333333333334,0.6541666666666667,4.666666666666667,32.66833333333333
