province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,36.4372995391705,24.777142857142863,25.776645161290325,4.755032258064516,6.864112903225807,8.253225806451614,35.39870967741937
广东省,45.52678421305474,44.02879210952983,42.44617906683485,15.892042875157635,25.528341740227003,29.370744010088277,15.14672971836906
云南省,40.60539289920916,31.25169632340569,28.31531507656069,9.422061248527672,7.325677267373376,10.465989399293289,27.746027679623097
Quang Ninh,61.875,61.875,52.13,18.77,9.0875,17.0,21.545
广西壮族自治区,52.14206550981978,50.431577885391455,43.85584274952917,20.036158192090443,13.096586629001877,22.509416195856875,18.782947269303182
,39.57111111111111,16.631349206349206,13.41,4.276666666666667,7.212500000000001,4.611111111111111,34.07944444444444
Dien Bien,49.25714285714285,49.25714285714285,39.3,10.45,1.7875,8.75,35.685
香港特别行政区,60.471428571428575,57.76517857142857,49.9975,9.79,51.79375,26.125,24.9725
Cao Bang,92.925,92.925,62.915,20.61,8.65,12.25,25.075
台湾省,39.00174021838035,37.39855550500455,31.862356687898075,9.105095541401273,22.773009554140128,7.375796178343949,31.44050955414012
Shan,34.510000000000005,16.435714285714287,12.175,1.845,1.55625,4.75,34.510000000000005
福建省,50.94469626168226,50.74081441922564,47.39632710280373,16.22261682242992,20.15140186915888,22.78785046728972,21.493401869158863
贵州省,58.92818949687854,57.14056417554179,51.58912596401034,24.48230719794342,17.209109897172226,15.425449871465297,14.515539845758331
湖南省,65.12711644464859,64.82266115449393,56.369265809217566,24.825691318327944,20.506792604501587,26.13397642015005,15.995728831725598
江西省,63.22292119565223,62.28967148680135,55.7184239130435,23.128457880434784,29.85431385869565,22.64809782608696,12.479769021739148
四川省,43.78840397085364,32.618788020589705,30.374637342068343,8.61838792700051,11.190600140383708,12.18881609733271,24.991754796443622
西藏自治区,37.12616168127904,3.9587327976982056,3.175482614478435,0.1337450123503629,0.8504631388941618,2.82215466463994,36.98734277028315
East Siang,38.21,20.742857142857144,15.94,1.39,5.675,4.5,38.21
重庆市,92.76818849206356,92.76818849206356,68.8053333333334,24.192597222222243,24.736458333333324,21.602083333333333,16.618875
浙江省,92.8195428571428,92.804119047619,72.80924444444445,22.28384444444444,53.61175,23.834444444444443,17.964222222222233
湖北省,75.49337286944292,75.33620409418377,62.92771217712165,23.748794587945845,25.67149446494468,21.019372693726936,21.2369926199262
Central,39.33,6.300000000000001,4.88,0.41,0.925,3.0,39.33
安徽省,107.80330705009264,107.7947356215212,75.41160714285716,23.36774350649351,45.81627435064934,31.49025974025974,19.403173701298684
Mid-Western,26.7925,2.007142857142857,1.58,0.27,0.8062499999999999,1.75,26.7925
江苏省,160.624778101717,160.624778101717,108.90480725623578,35.35911564625853,65.46624149659866,32.224489795918366,25.51184807256237
陕西省,44.82678966061558,38.05592936069454,43.07804419889501,12.22215469613259,18.19281767955804,15.731767955801104,22.22429281767954
河南省,96.88576551724132,96.33267241379302,81.85133103448275,32.86162068965516,39.561448275862105,33.697172413793105,19.14264137931036
上海市,91.7515625,88.54895833333332,69.21895833333335,25.43125,74.54062499999999,19.916666666666668,28.890833333333337
青海省,35.17576185789269,4.245812828083997,3.344256889763773,0.5112565616797842,1.0468011811023612,3.108923884514436,34.77227526246714
甘肃省,38.12797950443557,29.27995755582744,26.431563169164885,4.591766595289082,6.879342880085651,10.14855460385439,27.53528640256958
Uttarakhand,30.265,3.871428571428571,3.03,0.285,2.00625,2.625,30.265
Himachal Pradesh,36.355,2.628571428571429,2.06,0.28,1.6375000000000002,2.75,36.355
山西省,76.72481600165393,72.97924384949359,62.482706222865424,36.09961761104309,25.0442112879884,41.13726483357453,18.837062228654112
山东省,163.02609005748343,163.02609005748343,118.63266766020844,45.2460581222057,67.11480998509693,38.34314456035767,17.23103576751119
宁夏回族自治区,41.15322844556327,31.77296255506608,39.18986784140969,20.24488986784142,17.11877753303965,12.166299559471366,22.5159691629956
河北省,77.67600684345592,75.32240376390084,65.98715568862274,22.438431137724574,34.57285928143715,20.733532934131738,17.415790419161684
新疆维吾尔自治区,33.29676010264254,13.454202904938192,10.42159056629645,2.869732620320862,2.343303510215274,7.167441382147268,29.580009598244956
内蒙古自治区,26.811777508820903,9.57854168376142,9.646884932031403,5.708576488608096,3.5026660922841284,6.530155083285468,24.46053321845681
天津市,114.82122641509434,114.82122641509434,80.59066037735852,15.570566037735848,55.69127358490566,26.632075471698112,13.846698113207545
辽宁省,96.77283892691536,94.83969971296084,79.97171561050995,33.814428129829984,40.82677743431218,37.58075734157651,19.80816074188562
北京市,48.36052579365079,44.78427579365079,47.10388888888888,8.540416666666665,26.799479166666668,14.1875,18.650833333333328
Gorno-Badakhshan,36.33375,0.2464285714285714,0.1949999999999999,0.0875,0.428125,3.3125,36.33375
吉林省,96.82948663277011,96.8246453173691,70.31425373134324,26.412853042479924,34.02904707233063,22.91130884041332,20.049500574052782
Osh,36.375,0.1142857142857143,0.09,0.06,0.2,3.0,36.375
Naryn,36.93666666666667,0.2857142857142857,0.2333333333333333,0.1366666666666667,0.1541666666666666,3.0,36.93666666666667
Issyk Kul,34.45833333333333,0.3166666666666666,0.2916666666666667,0.1766666666666666,0.2,2.833333333333333,34.45833333333333
Almaty Region,33.605,5.421428571428573,4.4525,3.455,2.021875,5.25,33.605
黑龙江省,93.58456002429328,87.9850229435185,57.00788042378034,12.672879074161555,20.380741615493594,15.039560699102504,17.388762399622088
Dornod,26.56833333333333,1.7714285714285716,1.406666666666667,1.25,0.9166666666666666,4.833333333333333,26.56833333333333
Primorsky Krai,57.4375,57.4375,44.91,18.49,16.85,10.75,13.44
East Kazakhstan region,39.0,5.642857142857143,4.569999999999999,2.9000000000000004,1.9583333333333333,39.0,29.62333333333333
Bayan Olgii,32.255,1.657142857142857,1.33,1.83,0.5750000000000001,5.25,32.255
Zabaykalsky Krai,26.0,0.842857142857143,0.6733333333333333,1.4866666666666666,0.6958333333333333,4.666666666666667,26.0
