province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,71.89225806451608,71.89225806451608,57.7483870967742,10.638838709677414,6.4008064516129055,14.543548387096774,42.64767741935485
广东省,91.99406368221938,91.98590569266794,72.31353089533417,17.038789407313992,36.08562421185377,25.73329129886507,39.22800336275749
云南省,60.26283253407375,57.61508181894671,49.30418138987031,10.235400471142505,13.380042697290897,19.291666666666668,31.410942285041223
Quang Ninh,109.1875,109.1875,75.72999999999999,19.66,16.912499999999998,22.25,31.275
广西壮族自治区,111.99383239171364,111.8316770917405,82.10883239171372,20.916007532956712,35.087509416195886,25.90018832391714,35.748895166352824
,39.43361111111111,17.81825396825397,14.84055555555556,3.6566666666666654,5.804166666666666,5.861111111111111,32.77777777777778
Dien Bien,86.85000000000001,86.85000000000001,64.28,13.39,7.524999999999999,16.0,38.79
香港特别行政区,80.23750000000001,80.23750000000001,67.05250000000001,14.94,41.7,23.5,48.30833333333334
Cao Bang,121.625,121.625,81.0,22.21,21.825000000000003,18.0,32.645
台湾省,38.09083105853807,15.464695177434027,15.116942675159246,4.34547770700637,12.392436305732486,5.624203821656051,37.36648619957537
Shan,68.42625,66.8,59.865,11.835,12.93125,19.0,37.975
福建省,62.74867022696934,61.62567423230979,52.74113084112144,13.395570093457945,19.023668224299072,19.79579439252337,36.97105607476641
贵州省,78.28845115681237,76.39416773778926,65.26226863753212,24.93912596401029,22.699132390745525,20.11825192802057,31.643663239074534
湖南省,117.17131909355376,117.10003483386916,90.21024651661304,27.4450964630225,36.5786709539121,34.214094319399784,30.37096463022508
江西省,58.03096370341621,55.8994783579192,52.65387907608697,18.15865489130431,22.279789402173893,18.769701086956523,29.992411684782606
四川省,71.92070058158956,58.95288822782261,44.39730229293394,9.516913897987816,15.40746958352834,15.426532522227422,26.91559195133365
西藏自治区,38.42589058386041,5.286236801389764,4.234287478624369,0.368875166254972,0.778709861295843,3.55248907467224,38.3597501425043
East Siang,40.19,29.27142857142857,23.41,2.63,4.775,5.75,40.19
重庆市,110.00881944444453,110.00881944444453,76.23797222222227,20.744861111111103,26.128611111111088,20.788194444444443,20.658875
浙江省,45.035754761904776,42.1099007936508,43.63735555555557,12.231066666666663,30.031472222222234,14.706666666666669,29.086044444444436
湖北省,77.24765550869792,76.10072482867689,66.8698400984011,17.8060762607626,31.12400061500617,21.94526445264453,25.081629766297684
Central,40.315,6.8,5.31,0.59,0.8500000000000001,2.75,40.315
安徽省,51.65141059833024,49.505835459183686,49.454188311688256,17.383035714285715,28.899939123376647,19.367694805194805,22.919293831168822
Mid-Western,35.980000000000004,2.142857142857143,1.66,0.285,0.4499999999999999,2.125,35.980000000000004
江苏省,61.68390346614833,58.02181729834794,59.84239229024938,18.828866213151933,32.99024943310659,21.36337868480725,25.02030612244896
