province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,26.914078341013845,14.682396313364045,14.716193548387094,2.992709677419356,3.605403225806452,4.303225806451613,26.5805806451613
广东省,64.70305035128813,64.67186092595935,52.98161412358136,14.505989911727612,23.48262925598992,17.878310214375787,25.06631147540984
云南省,52.91277322059567,49.38341220763914,40.88763545347464,14.57856595995291,10.371423733804477,12.998380447585395,44.07264723203766
Quang Ninh,62.3,62.3,51.16,17.01,7.112500000000001,10.25,44.015
广西壮族自治区,63.16441451439335,63.15713949421579,52.54900188323923,16.037716572504717,11.255037664783444,12.690442561205272,39.87404896421847
,49.06477513227512,23.75019841269841,18.53,4.440000000000001,6.211111111111112,4.361111111111111,43.42925925925925
Dien Bien,45.37,33.57142857142857,24.49,6.31,2.3000000000000003,5.0,45.37
香港特别行政区,59.9875,59.9875,53.3725,7.814999999999999,43.7375,21.625,26.115
Cao Bang,52.3625,52.3625,39.09,11.49,4.4,7.000000000000001,45.99
台湾省,32.140350318471334,17.95550500454958,16.912611464968148,4.606369426751594,17.789649681528658,3.81687898089172,31.096433121019103
Shan,47.5125,39.54285714285714,28.87,8.125,2.775,5.375,47.5125
福建省,56.94463417890522,56.83190587449935,47.30033644859815,13.77424299065421,15.046285046728968,12.05841121495327,41.26329906542056
贵州省,69.71076799485857,69.28866828865219,59.31498714652966,21.00666699624285,15.60462724935733,11.5896529562982,37.927095115681226
湖南省,80.29851286173628,80.29851286173628,60.03861736334413,25.0080332261522,16.283882636655942,13.359860664523044,41.47044837441944
江西省,66.10011888586948,66.10011888586948,52.69283967391301,20.023899456521733,15.309324048913044,14.761888586956522,38.69029211956523
四川省,67.04740156427543,57.33444080486651,41.83248011230709,12.695559195133356,10.55900210575575,10.117103416003744,41.80811807830296
西藏自治区,47.19933950399458,13.929206590483448,10.211113433403025,1.2007771233137,0.6334101273038236,3.3683260497814933,47.19759674456894
East Siang,41.33,41.12857142857143,30.13,3.81,5.699999999999999,5.25,41.33
重庆市,78.01336805555553,78.01336805555553,61.02384722222221,20.220361111111107,17.50381944444442,15.23611111111111,36.5326527777778
浙江省,80.76518333333331,80.15134523809525,62.693566666666754,19.28613333333336,40.33386111111111,18.885,39.6714333333333
湖北省,87.43063389562468,87.41953303461608,63.6883148831489,30.840380830731423,19.018480934809368,13.568573185731855,42.17432144321443
Central,58.63333333333333,36.7,26.87,2.19,0.775,4.75,58.63333333333333
安徽省,66.5281638450835,66.31867173005567,54.922686688311686,14.045941558441548,27.79590097402597,15.11323051948052,33.458222402597414
Mid-Western,46.5075,35.67142857142857,26.275,2.41,0.4687499999999999,5.0,46.5075
江苏省,52.83822319403959,47.72588678328475,47.6191156462585,14.329126984126974,27.321740362811788,15.92233560090703,35.99174603174604
陕西省,119.39789384372536,119.26944632991324,86.04104972375679,21.347762430939216,28.603577348066327,21.74668508287293,32.202143646408885
河南省,146.9676655172414,146.9676655172414,84.41893793103446,24.56209655172413,32.14598275862068,32.366896551724146,35.903544827586195
上海市,50.06145833333335,37.473735119047625,39.50604166666667,15.89875,38.37604166666667,15.6875,38.01020833333333
