province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,36.27881566820278,29.36397465437788,36.07067741935485,10.436,12.439274193548378,17.679032258064517,16.61525806451613
广东省,35.45662673392183,33.543149882904,31.2605611601513,10.83348045397226,20.59859709962168,22.00063051702396,22.13346153846153
云南省,45.15528710247354,40.6348824247014,41.59136336866904,9.49636631330978,11.72304181389871,18.089811542991757,30.360332744405262
Quang Ninh,85.0625,85.0625,62.205,18.04,9.275,17.0,30.35
广西壮族自治区,78.65638653483992,78.62549771320958,60.30020715630887,14.96865348399248,14.34628060263654,22.131826741996232,35.55105461393596
,35.575,11.853571428571428,10.95333333333333,2.4444444444444446,5.3875,4.916666666666667,31.68444444444444
Dien Bien,48.58571428571428,48.58571428571428,41.18,8.81,2.55,9.5,29.49
香港特别行政区,37.93875,27.128571428571423,26.385,8.895,34.44375,23.125,15.665
Cao Bang,102.85,102.85,69.52000000000001,21.94,9.1875,21.25,29.875
台湾省,29.786963148316666,19.64940855323021,19.429044585987263,4.77955414012739,19.130175159235662,6.947452229299363,28.05369426751593
Shan,35.65642857142857,30.59285714285714,24.57,4.275,8.21875,11.0,35.4075
福建省,34.03145060080108,31.347189586114844,30.632981308411203,11.533925233644853,22.346191588785047,19.58785046728972,19.95838317757009
贵州省,76.47903231729714,75.83304030481092,62.263965295629866,17.32006426735222,18.85772814910026,22.74807197943445,28.230989717223665
湖南省,100.43171221864954,100.43171221864954,74.59759914255088,14.459410503751371,28.539201500535903,24.92926045016077,34.729185423365465
江西省,89.9446142274845,89.77917556288821,66.76989130434777,15.567445652173946,26.90942595108697,25.00849184782609,30.806657608695645
四川省,49.07345277090714,31.36339661742087,33.30871548900331,5.368853532990175,12.821250584932132,11.61920917173608,33.26445952269537
西藏自治区,40.302367199587295,3.350723718140226,2.9388058141744544,0.1291468744062182,0.7266506745202336,3.170910127303819,40.24703401102022
East Siang,43.21,34.47142857142857,27.34,2.63,4.925,7.000000000000001,43.21
重庆市,69.63027083333328,67.26292162698405,57.17625000000003,15.390416666666678,25.176319444444456,19.17430555555556,27.70236111111114
浙江省,119.3798412698413,119.3798412698413,80.9306999999999,14.366044444444451,57.95824444444444,28.721666666666668,21.5717
湖北省,77.66593920224912,76.19689597610264,61.43089790897909,12.49787207872079,28.71797355473556,21.013222632226324,32.652023370233714
Central,41.645,2.4285714285714284,1.97,0.21,0.3875,3.0,41.645
安徽省,150.18614853896105,150.1483116883117,95.42381493506493,19.27475649350652,65.99596185064935,27.515016233766232,34.85474025974027
Mid-Western,37.97,0.5,0.44,0.09,0.35,2.75,37.97
江苏省,174.0369930353094,174.0369930353094,116.47664399092974,25.55959183673469,89.08037981859404,35.57709750566893,20.2801700680272
陕西省,45.38474585635359,24.56804656669296,40.42376243093926,10.45624309392266,19.81346685082872,14.022099447513812,29.47646408839782
河南省,73.29663694581279,61.79249261083741,68.7161172413793,20.286979310344822,44.375844827586185,22.714827586206894,24.626144827586224
上海市,225.261130952381,225.261130952381,129.055,25.01958333333333,109.83166666666668,44.26041666666666,13.316041666666669
青海省,38.48921212973381,2.3931723378327727,2.348854986876641,0.4427066929133882,0.8176714238845136,3.6868438320209975,38.16129921259845
甘肃省,43.717706102783765,19.87617008259407,27.80040952890788,4.272039614561035,8.642726177730184,9.797510706638116,32.50036670235547
Uttarakhand,23.055,2.2214285714285715,1.6949999999999998,0.12,2.15625,1.875,23.055
Himachal Pradesh,28.395,2.542857142857143,1.94,0.24,3.0375,2.5,28.395
山西省,56.67547033285094,35.862518089724986,56.66253979739507,26.79103473227204,29.324819102749625,19.710926193921853,23.97390014471779
山东省,94.14104694485846,93.2853550138386,84.20859910581224,31.471505216095355,72.51212742175858,36.48733233979136,13.765178837555885
宁夏回族自治区,60.57077092511014,35.564679043423524,60.420462555066095,17.776167400881057,21.988711453744493,13.92180616740088,29.999559471365647
河北省,51.12668562874256,37.33702951240375,47.2831556886228,13.769706586826327,34.24836826347307,18.21736526946108,23.27264670658681
新疆维吾尔自治区,36.86680735930733,13.865593426181643,14.441994182288267,2.8402248731660453,4.053357328945559,8.345351707116414,30.49730426436313
内蒙古自治区,29.00838352342659,8.677907811602536,12.036326823664588,4.483093049971283,5.711963909630464,6.806863871338312,25.710642351139253
天津市,56.659716981132064,26.676010781671167,56.37386792452829,6.588301886792453,47.1747641509434,15.36320754716981,21.804905660377365
辽宁省,44.952062265400805,40.5271803930228,44.413013910355495,18.489907264296743,34.31294435857808,21.52936630602782,19.89414992272024
北京市,46.00305555555556,24.44107142857142,45.317430555555546,6.509305555555553,29.11527777777778,12.27777777777778,25.25763888888889
Gorno-Badakhshan,36.77250000000001,1.2214285714285715,0.9175,0.2749999999999999,0.6937499999999999,3.6875,36.77250000000001
吉林省,47.57331187469242,46.88118746924712,40.0049138920781,11.031894374282436,24.36598737083813,18.61366245694604,21.82257175660161
Osh,36.005,0.5857142857142857,0.48,0.13,0.2875,3.75,36.005
Naryn,34.67333333333334,1.2142857142857144,0.9766666666666666,0.2166666666666666,0.5083333333333333,3.75,34.67333333333334
Issyk Kul,33.215833333333336,1.2571428571428571,1.14,0.2699999999999999,0.4708333333333334,3.7083333333333335,33.215833333333336
Almaty Region,38.14982142857143,11.27857142857143,9.8425,5.300000000000001,4.015625,8.5,38.10125
黑龙江省,38.27688457385788,31.697718300829997,26.91851913084553,7.082954652810575,14.749586679263134,12.176310817194144,22.874161549362327
Dornod,23.14333333333333,2.2428571428571438,1.84,1.0533333333333337,0.8625000000000002,5.166666666666667,23.14333333333333
Primorsky Krai,46.4,46.4,39.74,7.19,17.3875,11.75,19.455
East Kazakhstan region,41.47833333333333,4.047619047619048,3.28,1.7133333333333332,1.6916666666666669,5.083333333333333,41.47833333333333
Bayan Olgii,33.5,0.5428571428571429,0.48,1.68,4.725,5.0,33.5
Zabaykalsky Krai,21.415000000000003,2.3523809523809525,1.91,2.1966666666666668,1.6416666666666666,5.25,21.415000000000003
