province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,53.216400921659,52.13853686635945,48.20319354838709,6.620129032258062,7.273467741935487,12.975806451612904,38.80358064516128
广东省,60.02783732660782,59.617235633219245,48.09205548549812,10.50465321563681,20.09314312736443,25.982282471626736,31.624865489701552
云南省,54.12855060575467,44.57393151606931,36.34156360424035,7.859938162544173,5.321061542991757,11.7910777385159,46.03356007067149
Quang Ninh,70.7875,70.7875,55.66,16.28,5.300000000000001,10.75,39.87
广西壮族自治区,67.56316148775902,67.5610169491526,56.27040960451977,14.024378531073449,9.39418549905838,15.307203389830509,35.758639359698634
,56.8899074074074,29.109722222222217,21.18277777777778,3.238888888888889,5.89861111111111,5.25,47.861851851851846
Dien Bien,84.5875,84.5875,59.64,9.73,5.025,11.75,55.475
香港特别行政区,53.7625,53.7625,47.185,5.5600000000000005,27.15625,12.5,42.7775
Cao Bang,84.0,84.0,58.815,13.49,5.675,9.75,38.65
台湾省,46.20774946921445,44.220746132848056,35.02917197452231,7.348980891719748,19.39450636942675,5.562101910828026,40.06660297239914
Shan,52.63333333333334,34.171428571428564,26.645,4.145,2.4312500000000004,5.75,52.63333333333334
福建省,52.52379038718292,52.23794058744994,46.30453271028031,10.185514018691592,13.876658878504664,13.873831775700934,33.08845794392524
贵州省,63.529132849798,62.46016801322072,56.55879177377888,15.593592544987157,13.491998714652947,11.482969151670952,37.565571979434445
湖南省,73.1708425202878,72.98762440667583,61.82516613076092,17.637009646302253,14.608574490889604,17.0040192926045,34.90272240085744
江西省,62.05210355201866,61.6501091809006,52.25691576086963,12.422282608695651,10.89166100543479,10.860733695652174,36.26233016304352
四川省,61.710694453728976,36.20309345544477,32.01947590079555,7.430444548432358,8.898701450631705,8.3518951801591,50.49693183590694
西藏自治区,59.16069677804632,8.854029478027192,6.565037051111535,0.1909177275318106,0.550475014250429,3.2772183165494964,59.13893755146002
East Siang,51.891666666666666,32.02857142857143,24.79,2.59,3.8875,5.75,51.891666666666666
重庆市,77.46377777777775,77.17972222222217,62.32827777777777,22.401458333333323,15.867916666666664,14.046527777777778,38.52752777777778
浙江省,80.4792833333334,80.36094444444451,71.15984444444447,19.351355555555543,42.87487222222224,18.291666666666668,38.66672592592592
湖北省,75.19395141451407,74.3835332103321,67.92137761377619,20.46496924969248,18.81722017220172,13.265067650676508,39.89186141861416
Central,67.15,22.371428571428574,17.86,1.45,0.7625,5.0,67.15
安徽省,79.66699269480513,78.62516233766232,74.25882305194804,20.258068181818167,27.463798701298703,17.023133116883116,35.26653950216454
Mid-Western,55.84583333333333,2.7857142857142856,2.185,0.26,0.30625,3.25,55.84583333333333
江苏省,80.61722789115652,77.9915249433107,77.69770975056687,26.08376417233561,43.15402494331062,22.094104308390023,46.13810279667421
陕西省,71.48329189686936,60.10726913970006,66.46539226519342,15.154933701657468,17.59342541436465,21.41878453038674,36.83125782688762
河南省,85.92045632183905,82.04210344827585,83.80413793103456,27.27844827586209,30.677224137931017,25.71793103448276,44.358501149425294
上海市,76.75291666666666,76.6984375,69.33270833333333,19.88666666666667,67.22708333333334,19.625,40.94666666666666
青海省,80.57730432133478,66.24620781777273,40.90883366141722,0.5863681102362202,0.7319881889763793,3.3571194225721785,46.765780293088426
甘肃省,78.37970378301223,74.12345346436221,58.90908477363102,6.246688972162739,6.678226713062103,8.374330835117773,36.09478140613845
Uttarakhand,54.18333333333334,2.671428571428572,1.98,0.125,1.96875,3.375,54.18333333333334
Himachal Pradesh,48.525,1.6285714285714286,1.2,0.13,0.9125,3.0,48.525
山西省,62.63570963407069,55.14313365722551,60.959348769898746,23.37764109985526,27.59092257597684,27.58031837916064,37.73081041968161
山东省,97.4750223546945,91.8695470513095,95.1991132637853,41.057868852459,58.18415424739188,29.210879284649774,46.11480129160453
宁夏回族自治区,75.28161264946503,68.86485997482696,62.92955947136561,9.720286343612331,12.793777533039648,10.755506607929515,38.19165198237884
河北省,92.79121400057026,87.54404747647563,84.08792215568853,26.20189820359277,33.46258982035927,21.976347305389226,50.55254291417163
新疆维吾尔自治区,120.29430148283032,107.19024940745516,62.33785621241503,1.1091142191142178,0.9918654874537208,4.798471136706431,36.18412244618124
内蒙古自治区,66.30241867472621,58.027535898908695,41.88551215776388,5.265950603101656,5.633024602718738,6.093432892973387,34.526777075754744
天津市,102.36051212938006,102.36051212938006,92.97283018867924,29.815471698113203,52.10141509433961,26.53301886792453,60.43298742138366
辽宁省,80.22007212776921,76.52508555972621,77.86664605873258,25.4489026275116,39.59288253477585,29.51468315301391,49.00306027820713
北京市,111.04907407407408,110.99427083333332,90.07069444444446,20.337222222222216,45.87881944444443,20.96180555555556,62.95736111111111
Gorno-Badakhshan,36.55125,0.675,0.5175000000000001,0.1124999999999999,0.4781249999999999,3.3125,36.55125
吉林省,51.206830408397565,44.51325241922255,45.19519517795639,6.967910447761199,17.39721871412167,10.22617680826636,37.561058170685016
Osh,34.38,1.2285714285714286,0.92,0.12,0.2625,3.25,34.38
Naryn,40.495000000000005,3.376190476190476,2.4366666666666665,0.4333333333333333,0.2041666666666667,3.25,40.495000000000005
Issyk Kul,39.12499999999999,3.0523809523809526,2.2550000000000003,0.4916666666666667,0.25625,3.083333333333333,39.12499999999999
Almaty Region,40.17125,6.525,4.97,1.76,1.0125000000000002,3.875,40.17125
黑龙江省,41.51591655982183,31.170633139888015,30.09188474256028,4.431761927255563,7.386165564478028,6.966580066131318,36.15146905999051
Dornod,38.810833333333335,36.45178571428571,25.88,0.8333333333333334,0.5833333333333334,4.0,31.59166666666667
Primorsky Krai,27.525,23.142857142857142,17.98,2.78,2.35,4.75,27.525
East Kazakhstan region,43.95333333333334,1.4190476190476191,1.09,0.8099999999999999,0.2874999999999999,6.583333333333333,43.95333333333334
Bayan Olgii,42.925,1.3,0.97,1.97,0.2875,3.75,42.925
Zabaykalsky Krai,37.36166666666667,13.938095238095237,10.116666666666667,0.7466666666666667,0.525,4.166666666666667,37.36166666666667
