province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,34.50217511520737,26.642857142857142,26.95883870967742,1.83567741935484,6.038306451612905,6.188709677419355,29.86045161290322
广东省,56.619746442082494,53.85609124482076,46.5332660781841,11.599873896595197,23.420378310214403,14.062105926860026,32.5860970996217
云南省,58.28683850748781,55.935429286555554,45.848851590106,8.533312720848068,5.460593345111901,10.38442285041225,50.44034550451507
Quang Ninh,41.455,29.285714285714285,24.29,2.69,2.6125,6.0,41.455
广西壮族自治区,61.68404324724247,61.4367719262847,49.489317325800336,13.209774011299428,9.508250941619588,11.92490583804143,35.24491839296921
,44.16583333333334,17.96845238095238,14.522777777777776,3.275555555555556,6.802777777777776,4.75,41.80555555555556
Dien Bien,65.5375,65.5375,52.870000000000005,5.04,4.1,10.5,61.85
香港特别行政区,74.83125,39.4,38.545,5.315,74.83125,12.0,18.03
Cao Bang,55.2875,55.2875,45.42,7.32,4.825,9.25,47.145
台湾省,34.00708826205642,25.76205641492265,22.45050955414013,5.694777070063696,21.318232484076432,5.20859872611465,32.16082802547772
Shan,65.90625,65.90625,52.540000000000006,6.32,3.825,10.0,59.07083333333333
福建省,58.539182910547424,57.08331108144197,53.04150467289719,14.815289719626158,24.108742990654225,13.948130841121497,29.302728971962598
贵州省,95.56899100257075,95.56899100257075,73.18994215938294,23.4685732647815,12.171947300771215,12.866002570694087,29.982763496143967
湖南省,114.02425164599606,114.02425164599606,74.61930868167202,31.21685423365486,24.28862540192928,17.456591639871384,19.629056806002147
江西省,84.96012228260865,84.96012228260865,61.47273777173914,24.412092391304352,26.693766983695657,19.624320652173918,19.48825407608696
四川省,72.06660388394927,50.26880723978877,48.43534327160916,6.749270004679474,7.594934487599449,7.186359382311652,38.91395180159096
西藏自治区,45.0303568940401,5.164684726256205,4.190504465133985,0.3852783583507251,0.6271351890556733,3.2996864905947176,44.980606751535824
East Siang,57.883333333333326,54.7625,44.64,4.93,4.65,8.5,57.883333333333326
重庆市,84.56361111111111,83.77250000000001,72.35737500000005,21.01144444444445,12.199791666666668,13.100694444444445,24.99902777777779
浙江省,66.68084999999998,66.61646825396825,57.11821111111111,20.366288888888864,49.60166666666668,22.621111111111112,15.082266666666657
湖北省,105.04515243366733,105.04515243366733,66.33479704797047,27.64912054120541,22.70910209102089,14.845633456334564,19.02131611316112
Central,44.555,7.771428571428572,6.04,0.53,0.5125,3.25,44.555
安徽省,89.77318181818178,89.76588879870125,59.1011525974026,23.675746753246784,30.10190746753248,20.764204545454547,18.93138798701296
Mid-Western,39.37,1.885714285714286,1.455,0.22,0.44375,2.25,39.37
