province,AQI,PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI
海南省,21.24266129032258,7.260645161290324,8.950000000000008,1.8281935483870968,5.680080645161292,4.872580645161291,20.93909677419355
广东省,25.258254368582243,16.491460998018365,17.93403530895334,6.100832282471627,13.003404791929386,13.163303909205547,23.57730138713745
云南省,38.25135453474671,35.798308934881376,35.295659599528825,11.798674911660791,7.587625147232056,11.227620730270909,30.24412838633684
Quang Ninh,50.1625,50.1625,44.33,10.88,5.5375,11.5,36.6
广西壮族自治区,26.30159032822164,23.03814904492872,24.22628060263652,7.783757062146903,8.148905367231643,12.266242937853107,24.24829096045196
,37.78296296296297,16.076190476190472,13.536666666666669,2.591111111111112,2.7805555555555554,3.888888888888889,36.44740740740741
Dien Bien,50.4125,50.4125,40.2,13.47,3.825,6.0,38.515
香港特别行政区,36.63125,16.214285714285715,20.78,6.045,36.63125,16.125,21.665
Cao Bang,35.1,35.1,31.15,8.77,5.2625,6.75,30.57
台湾省,25.839538216560516,10.476251137397636,8.945541401273882,3.635987261146497,15.948248407643309,3.227707006369427,24.040350318471347
Shan,47.25089285714286,47.25089285714286,40.19,12.755,3.31875,7.125,37.32
福建省,21.20218024032044,14.192950600801078,15.290803738317774,4.555177570093456,8.608714953271038,8.708878504672898,21.001897196261687
贵州省,32.04953360264414,27.66863294160851,29.46082262210798,9.113290488431888,9.1109415167095,10.657133676092544,28.11670308483289
湖南省,37.4653536977492,31.685790843668617,36.83400321543408,10.319196141479106,10.700482315112549,16.813236870310824,27.544592711682725
江西省,31.715867947722508,27.04773388975153,29.859572010869552,7.481331521739128,10.483865489130428,14.994904891304348,27.084619565217384
四川省,43.60471433028042,37.97820375693557,35.88962330369672,8.250042115114654,7.140009358914343,9.982569021993449,38.84900639525811
西藏自治区,62.34479569040747,17.786511291767322,13.458713661409824,1.0235683070492163,0.9436419342580142,3.130818924567737,62.08129347819828
East Siang,55.650000000000006,55.650000000000006,42.74,2.66,4.35,7.249999999999999,51.35
重庆市,41.3420218253968,39.85416666666662,39.06979166666669,11.683749999999996,13.644375000000004,9.880555555555556,32.61120833333332
浙江省,31.45471481481479,25.000067460317453,27.794077777777748,5.724,14.521250000000002,9.260555555555555,29.379992592592576
湖北省,45.988777602061695,39.35492224565106,45.26238622386221,7.450578105781058,12.086823493234938,13.89329643296433,38.89727552275522
Central,92.44166666666668,19.185714285714287,14.17,0.83,0.65,3.0,92.44166666666668
安徽省,53.757284902597455,44.4187297077922,49.06313311688314,12.189123376623382,25.26166801948053,16.675324675324674,48.172849025974045
Mid-Western,56.3,30.65714285714286,22.46,1.585,0.54375,5.25,56.3
江苏省,51.18648175143076,42.50510609005504,47.85301587301587,13.55730158730157,20.504790249433096,14.20124716553288,40.73026455026453
陕西省,45.7090962904499,40.66358524072615,44.90373480662985,10.975734806629829,13.936132596685091,15.876795580110498,33.071856353591166
河南省,63.10217586206891,58.4336280788177,59.92236551724135,11.750758620689652,20.62332758620692,24.413103448275866,45.90864137931033
上海市,31.60312500000001,20.565476190476197,24.69083333333333,7.591666666666666,15.830208333333331,10.083333333333334,28.469166666666663
青海省,53.17508260686162,28.53710688507689,20.964883530183776,2.3969324146981665,1.0893249671915983,3.3023293963254594,51.70991961942254
甘肃省,43.25149325736713,36.73308255582751,33.74175053533196,6.459025695931492,5.066441381156309,9.057682012847966,39.74615810135618
Uttarakhand,57.45,40.15714285714285,29.395,2.825,2.525,5.25,57.45
Himachal Pradesh,62.991666666666674,20.01428571428572,14.74,2.2,1.6375000000000002,4.0,62.991666666666674
山西省,48.65602594583422,44.71027754806696,45.72980463096959,14.13976845151953,20.16134225759772,22.893632416787263,26.90532561505061
山东省,59.93125186289114,52.69300617415365,57.737064083457525,15.021609538002984,28.70322280178837,25.248882265275707,31.88459761549923
宁夏回族自治区,44.210355569540575,42.21762901195719,40.062092511013205,8.60440528634361,10.731993392070486,12.918502202643172,37.02889867841409
河北省,40.70230795551753,29.0439050470488,33.58026946107784,8.38455089820359,25.21645209580836,13.456586826347303,31.6804371257485
新疆维吾尔自治区,39.99348166539342,22.284929531253116,17.79649458384758,1.474583847525023,2.052570958453308,4.191107911696147,36.87798505416151
内蒙古自治区,34.81012896255572,21.056392057110028,20.3425933371626,5.719201608271135,5.3378853149530885,7.811841853340992,33.46990044035988
天津市,51.46209568733154,43.836994609164414,49.7361320754717,8.812075471698112,46.84622641509437,24.20754716981132,25.581415094339626
辽宁省,32.54590417310659,19.98339865312433,26.66961360123645,7.498995363214836,21.142426584234943,14.782071097372487,28.52749613601235
北京市,38.63229166666666,27.00456349206349,33.916805555555555,4.451805555555556,25.94444444444444,13.07986111111111,31.721736111111102
Gorno-Badakhshan,40.955,3.682142857142857,2.6675000000000004,0.1625,0.315625,3.375,40.955
